"Run","Run ID","metric","step","timestamp","value"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_reward_1000","218000","1760367751637","89.96730255641788"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_reward_1000","219000","1760367766051","99.56764525700547"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_reward_1000","220000","1760367780963","102.2461136303544"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","140500","1760348302501","'-21.12004647886753"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","141500","1760348326575","'-57.35956050805002"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","143000","1760348360939","'-1.8580844234377145"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","144000","1760348385655","49.159818575307725"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","145500","1760348421412","55.10046378883813"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","146500","1760348444405","26.73310921829939"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","148000","1760348480475","75.70041807961464"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","149000","1760348504120","51.91543101197481"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","150500","1760348540203","73.98413181729615"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","151500","1760348564017","81.20075484346971"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","153000","1760348600024","79.96189866582677"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","154000","1760348624308","91.62211748927086"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","155500","1760348660200","91.41122065393627"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","156500","1760348684261","95.94748948141932"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","158000","1760348721047","104.06791119520366"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","159000","1760348744464","77.71592581557948"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","160000","1760348767832","57.79781915126741"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","160500","1760348780136","71.3097591277957"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","161500","1760348803743","72.73331491456926"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","163000","1760348840206","102.24441688537598"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","164000","1760348864145","75.06414707379602"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","165500","1760348900526","95.88779272520541"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","166500","1760348923899","65.60397450914607"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","168000","1760348959381","67.56818653339147"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","169000","1760348984490","97.19322641807794"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","170500","1760349021543","106.98517551585287"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","171500","1760349046309","98.28368194147944"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","173000","1760349082778","97.11084582734108"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","174000","1760349107371","108.8669295721352"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","175500","1760349143840","95.85263486003876"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","176500","1760349168172","93.1416098445654"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","178000","1760349204723","95.17676611592994"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","179000","1760349228403","92.38606045395136"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","180500","1760349265234","102.22310964691638"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","181500","1760349289790","107.7463956002593"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","183000","1760349326875","104.13101121559366"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","184000","1760349351939","102.68074555312842"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","185500","1760349388716","106.45942039346696"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","186500","1760349413534","105.24552500753104"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","188000","1760349451105","105.98775271880626"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","189000","1760349476013","101.77595974737406"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","190500","1760349512890","107.35414478355646"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","191500","1760349537856","108.82810875499248"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","193000","1760349575571","106.49524706909806"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","194000","1760349600804","110.24353452080489"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","195500","1760349637668","108.46907155546546"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","196500","1760349662862","113.14479004180431"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","198000","1760349700236","107.04799600026011"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","199000","1760349725274","113.2394943407774"
"single_R4.6.10_W2E4_T4.1_fragile_20251013_173803","7d5701feac814f5bbd40752a92b0efa5","avg_reward_1000","200000","1760349750096","112.45298820920289"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","500","1760343934926","'-215.02505276626349"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","1500","1760343948235","'-196.1729485328868"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","3000","1760343975206","28.693334271863105"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","4000","1760343996876","70.2687256884575"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","5500","1760344025383","40.76763317759708"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","6500","1760344046474","39.93071743711084"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","8000","1760344074143","20.896746162950993"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","9000","1760344090702","14.88323254378885"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","10500","1760344116019","11.93012144818902"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","11500","1760344132781","5.442875340938568"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","13000","1760344157648","1.9222147480994463"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","14000","1760344174588","8.478311760172248"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","15500","1760344200278","20.221976016093045"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","16500","1760344216962","46.680174794845286"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","18000","1760344243364","50.111252705335616"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","19000","1760344261049","46.356478455662725"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","20500","1760344286838","35.0222857580781"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","21500","1760344303980","35.90148948925734"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","23000","1760344329409","74.6528063864857"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","24000","1760344346073","73.45054035502672"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","25500","1760344372018","50.734115204513074"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","26500","1760344389906","52.162642216339705"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","28000","1760344415674","56.66441005644202"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","29000","1760344432432","48.286955330967906"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","30500","1760344458231","60.9301167300269"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","31500","1760344475462","63.70466526281834"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","33000","1760344500326","84.3774041492641"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","34000","1760344518215","95.31474041431397"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","35500","1760344543735","87.04043500995635"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","36500","1760344560391","73.92720351877809"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","38000","1760344586115","88.73603014914691"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","39000","1760344603496","96.46134978950023"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","40500","1760344629482","100.0372751248479"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","41500","1760344646042","95.21687534159422"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","43000","1760344671964","97.632943790555"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","44000","1760344689493","95.70305569849909"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","45500","1760344714627","97.59938897526264"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","46500","1760344732368","98.61069705307483"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","48000","1760344757964","92.93224108470231"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","49000","1760344774380","95.2912867257595"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","50500","1760344800121","93.78438706791401"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","51500","1760344817467","95.5690915644467"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","53000","1760344843076","92.33145401394367"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","54000","1760344859879","76.73821348553896"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","55500","1760344885786","96.32480477315187"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","56500","1760344902731","85.048421371907"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","58000","1760344928237","95.02608203685284"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","59000","1760344945343","91.53666837060452"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","60500","1760344971370","96.72879646146298"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","61500","1760344987924","92.776350710392"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","63000","1760345013996","96.88486298857629"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","64000","1760345031353","91.58129481840133"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","65500","1760345056899","89.38663248842954"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","66500","1760345073947","89.88799766278267"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","68000","1760345099436","98.02530541163684"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","69000","1760345116178","98.32090305709839"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","70500","1760345141678","96.88477536392212"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","71500","1760345158931","92.64781468367576"
"single_R4.6.10_W2E4_T3.4_dangerous_20251013_162524","e8e28dc4218f48eea06d3e47e46537f9","avg_reward_1000","73000","1760345184683","91.41536412206293"
