"Run","Run ID","metric","step","timestamp","value"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","140500","1760366648984","5.439416675662621"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","141500","1760366662869","4.101419766629115"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","143000","1760366684639","2.517424120245501"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","144000","1760366699771","2.5741640393817797"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","145500","1760366720448","2.602712470511906"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","146500","1760366734537","2.9258579975003376"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","148000","1760366754730","2.4914431475196035"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","149000","1760366769634","2.4617904781289397"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","150500","1760366792276","2.2421186475399884"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","151500","1760366806988","2.12069295830559"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","153000","1760366829532","2.378126589250751"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","154000","1760366844820","2.018335140732117"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","155500","1760366866828","1.9158115980178119"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","156500","1760366880445","1.9580297445897012"
"single_R4.6.10_W2E4_T5.2_dangerous_20251013_224357","e583ade55f28481e83808122a9032241","avg_linear_acc_window","158000","1760366901583","1.9555057895379142"
