#{"t_start": 1759989829.561061, "env_id": "None"}
r,l,t
10076.020398,72,2364.344147
9956.095925,71,2366.062157
10267.846291,79,2367.878785
10358.961067,78,2369.569694
11144.961708,92,2371.576938
10848.590518,94,2373.648561
11150.884423,92,2375.715363
9795.312308,72,2377.603802
10339.124834,77,2379.335599
10093.325301,72,2381.041996
4795.638811,146,2384.131906
10696.763107,89,2386.08618
11368.823103,122,2388.809193
10325.641723,77,2390.48209
11281.823634,95,2392.520766
10389.767492,81,2394.299148
11236.527108,223,2398.962251
10291.66955,79,2400.827406
10556.418124,82,2402.643015
11430.530441,102,2404.826889
10195.740567,76,2406.659268
10257.235017,75,2408.348372
9834.303035,72,2409.925057
10884.460721,99,2412.187986
11165.830379,104,2414.444774
11910.273393,155,2417.591876
9926.047253,77,2419.282394
11877.81665,155,2422.579851
11631.976168,130,2425.344458
9685.963812,69,2426.91984
10299.730572,76,2428.643091
10602.365612,83,2430.533279
10445.204996,78,2432.513236
10424.547058,140,2435.467357
10402.111852,82,2437.256322
10509.268387,81,2439.062125
11705.224731,131,2441.775424
10628.817782,84,2443.645879
2893.959493,52,2444.867509
10441.812782,80,2446.629204
10462.589102,79,2448.412036
10789.83844,98,2450.49819
11639.98131,111,2452.805794
9950.505384,75,2454.520153
10279.053337,76,2456.244225
9385.927821,66,2457.876822
10045.465263,76,2459.607525
10559.466482,84,2461.480302
10261.626399,77,2463.213826
10356.670816,87,2465.110644
10007.23827,80,2466.997916
10048.918909,76,2468.640885
10227.893455,75,2470.269071
3651.417707,101,2472.480808
10016.553118,76,2474.206673
10387.90231,88,2476.143447
10285.447262,76,2477.947269
10389.888702,77,2479.845987
10433.748147,79,2481.63932
10452.254944,79,2483.399376
784.976519,22,2484.031711
10418.651084,82,2485.811364
11346.038128,118,2488.487796
9921.303275,74,2490.189176
10882.281819,97,2492.32079
11381.712744,118,2494.827158
10165.929897,84,2496.700983
10550.044356,82,2498.553787
972.308913,25,2499.244169
11818.976889,155,2502.591511
10151.775888,84,2504.606546
11208.958579,92,2506.579599
10416.303442,79,2508.391306
10332.530786,78,2510.146022
10483.708542,80,2512.047945
10278.640737,75,2513.761072
10249.500425,76,2515.478364
10804.659707,111,2517.882212
10454.765961,83,2519.725958
10378.567399,80,2521.549067
851.916477,23,2522.274447
9714.679519,70,2523.816454
10488.766108,81,2525.7285
10411.356073,81,2527.471234
10500.66088,82,2529.266014
11199.752813,92,2531.296378
10480.043667,82,2533.108642
9688.439767,70,2534.695491
11253.356186,94,2536.77244
10803.291078,94,2538.835043
10189.689043,80,2540.63787
10277.587482,77,2542.393305
9994.577648,75,2544.099443
10555.469962,83,2546.007281
9956.848209,73,2547.59434
11106.703041,91,2549.773306
9957.420629,74,2551.411377
10669.59492,85,2553.217974
11213.30009,108,2555.538685
11120.644282,90,2557.529916
11342.998712,96,2559.615741
10281.207761,76,2561.235134
10723.771144,93,2563.11642
9851.985907,73,2564.639786
11408.299984,101,2566.813564
10445.97345,82,2568.598613
10305.043999,76,2570.297589
11502.114561,106,2572.735706
9829.775513,72,2574.370758
10351.105649,77,2576.150038
10449.847475,81,2577.994064
10471.208646,80,2579.813825
11329.68866,95,2581.91453
10287.592083,82,2583.816133
9791.076179,72,2585.443855
11278.466635,94,2587.489075
10456.278825,79,2589.352175
10573.486053,85,2591.202868
10804.555946,95,2593.259521
9824.908442,72,2594.896411
10456.167728,79,2596.847735
10278.852136,78,2598.620043
11272.033956,95,2600.845952
10324.808546,77,2602.603491
10905.657148,97,2604.711982
10382.28912,79,2606.415341
11398.233558,99,2608.572456
10469.260856,79,2610.354076
10057.349791,84,2612.304832
10105.015195,73,2613.951751
11023.625762,89,2615.853354
10739.733884,94,2617.878856
1087.268267,26,2618.786175
9689.324652,69,2620.403692
10712.43978,87,2622.324992
10425.838443,79,2624.102546
10377.336641,81,2625.858886
11789.498298,144,2628.942574
9778.357844,71,2630.557862
11169.129409,95,2632.54144
11273.451831,96,2634.618618
10719.388068,235,2639.250624
10423.53157,82,2641.076893
11540.752743,114,2643.464311
9806.086918,71,2645.090151
9635.755154,68,2646.846054
10314.669826,79,2648.584321
10854.43682,87,2650.491491
10116.660503,76,2652.170578
10991.009278,88,2654.095217
10460.425278,82,2655.952541
11768.658771,137,2658.857175
10230.549189,78,2660.612779
10961.02011,95,2662.723362
9797.672053,72,2664.392826
10220.421863,75,2666.130646
9722.654214,70,2667.788296
10376.047058,79,2669.711256
10261.254782,75,2671.388736
11263.602314,108,2673.658126
10562.687661,83,2675.392683
10199.934901,74,2677.057426
9880.542001,73,2678.817011
10291.344246,76,2680.515619
10714.354846,245,2685.513364
10537.537566,83,2687.335364
10533.669958,83,2689.220166
10162.960545,76,2690.897835
10350.893668,77,2692.531933
9791.028071,70,2694.12607
10458.825457,79,2696.010114
10981.135633,94,2698.060281
10080.594754,80,2699.945734
10992.569942,86,2701.858313
10741.552482,82,2703.704852
9791.753871,71,2705.314698
11280.047085,94,2707.404512
10404.180631,78,2709.192852
9598.046603,67,2710.774667
9625.580314,68,2712.39295
10558.154106,81,2714.086445
10396.687851,80,2715.824668
5405.310062,252,2721.125401
5302.116654,221,2725.740462
11134.301403,88,2727.652043
10283.593448,77,2729.4061
11141.868548,92,2731.451519
10279.721841,77,2733.226003
10322.862653,79,2735.042036
10615.330907,84,2736.893787
10354.645709,77,2738.613213
10940.70646,88,2740.589755
623.603186,18,2741.135988
11352.565346,95,2743.184503
9862.777253,73,2744.92006
10830.219058,93,2747.074017
10231.464777,78,2748.771674
10170.031146,75,2750.396785
11455.574426,97,2752.545908
9772.86782,71,2754.204936
10163.320131,73,2755.898334
10277.159921,76,2757.618858
11073.897886,88,2759.554284
9840.165324,73,2761.19518
9487.807418,65,2762.751812
10449.526874,79,2764.473293
10354.158638,81,2766.269559
11214.764132,103,2768.719104
10939.212644,86,2770.652041
10461.779952,82,2772.485508
11015.705872,89,2774.365108
10560.421954,83,2776.247703
10353.57051,79,2778.086992
10884.83374,97,2780.130421
10422.796582,80,2781.893123
9769.747775,71,2783.467952
10126.873877,74,2785.120893
10321.485855,77,2786.835983
11465.767256,120,2789.421146
10329.08452,78,2791.272199
9616.135552,68,2792.860075
11071.205166,89,2794.834109
10214.119996,75,2796.486588
11084.112274,91,2798.452853
10375.911822,79,2800.251395
11005.342049,88,2802.170246
10816.377298,96,2804.220133
10875.600086,100,2806.380431
9682.003821,69,2807.985059
10294.509802,76,2809.624088
9752.015313,70,2811.314869
11243.208253,94,2813.395931
11587.767203,124,2816.211946
10305.310739,78,2817.898686
10373.568013,78,2819.679069
10650.554569,86,2821.466361
9757.585357,69,2823.049464
9714.6007,69,2824.578927
10353.832283,79,2826.318048
11118.448985,91,2828.300165
10583.883419,84,2830.173159
10405.732048,79,2831.906344
10685.455588,85,2833.81602
10309.240385,76,2835.486309
10382.098884,78,2837.263677
10957.258358,87,2839.178311
10347.115133,79,2840.886986
10066.125006,72,2842.482833
10864.278607,87,2844.448051
10617.56305,84,2846.297469
10275.994764,78,2847.96456
10374.656091,79,2849.69107
11835.923148,147,2852.75285
9705.995343,69,2854.264449
10410.814493,79,2856.032699
10371.769058,79,2857.775786
10325.207303,79,2859.50975
9847.615828,72,2861.26057
9587.653508,67,2862.742026
10313.544284,78,2864.510224
10353.748778,80,2866.28406
9677.397656,69,2867.917082
9837.511784,72,2869.52659
10311.677863,76,2871.196286
10349.166233,79,2872.963629
10118.926916,74,2874.622297
10300.841575,76,2876.28926
10248.316306,75,2878.01853
11317.082272,95,2880.041178
9521.715437,66,2881.651178
10317.595393,76,2883.334949
10926.028445,87,2885.240678
11100.499356,90,2887.198335
9704.519792,68,2888.696575
9736.595854,70,2890.327168
10368.764934,81,2892.101863
10329.880099,78,2893.885113
11096.55151,91,2895.84511
11055.12974,90,2897.842416
11395.186859,173,2901.484592
10281.791124,79,2903.269759
9505.967811,66,2904.706969
9613.001605,69,2906.386003
10377.660758,78,2908.104509
10408.292543,81,2909.899306
10732.041465,87,2911.965715
10437.391944,81,2913.736554
9873.487295,74,2915.361542
10948.039982,87,2917.302838
11101.003115,89,2919.304657
10774.817968,84,2921.217132
10709.958228,89,2923.154418
10495.184339,81,2924.953393
11477.390172,113,2927.359791
10437.839054,79,2929.149764
10943.276982,88,2931.223386
10403.390578,80,2932.970085
10237.272076,75,2934.704343
10327.472905,78,2936.446114
10352.207514,76,2938.095308
10469.329884,81,2939.943391
10314.095043,77,2941.641149
9798.915484,72,2943.219484
9732.578872,70,2944.863745
11118.981361,90,2946.802686
9685.057858,70,2948.362349
10672.774747,86,2950.222968
9852.572657,72,2952.005733
10500.839418,80,2953.777108
10299.295738,77,2955.51331
10324.44283,79,2957.374228
10387.48969,78,2959.084014
10335.045988,79,2960.858766
10715.547201,86,2962.708087
10359.46437,78,2964.436419
10335.258434,77,2966.197261
11290.53751,96,2968.413775
11068.67526,89,2970.408097
10240.508424,77,2972.027912
10252.259066,77,2973.837782
10375.113005,80,2975.630214
9689.979603,69,2977.205037
10161.852289,75,2978.975895
11025.457672,88,2980.926126
9669.396343,69,2982.477155
11167.333944,91,2984.513435
10344.746022,76,2986.264117
4914.445887,104,2988.494221
9715.882056,69,2990.117256
10361.796878,80,2991.911935
11328.840153,96,2993.992422
10403.260028,80,2995.862067
10403.207965,81,2997.672202
9580.04042,67,2999.180464
10133.850168,74,3000.897951
10583.925395,83,3002.688
10405.62919,80,3004.415087
10763.320884,83,3006.253068
10351.229071,78,3007.998477
10959.763585,87,3009.923566
9876.396418,74,3011.54427
10365.91784,80,3013.400537
10421.28653,83,3015.226959
11120.278168,89,3017.178874
10535.504843,81,3019.142165
10395.655728,78,3020.888505
10648.454368,200,3025.135055
11783.363728,201,3029.177635
9590.528642,68,3030.727005
11676.978883,125,3033.367825
10394.888368,78,3035.158176
9982.704471,71,3036.756838
10714.414279,88,3038.684001
10435.445358,81,3040.472242
10329.133328,79,3042.248564
11943.458845,141,3045.309223
10535.09722,82,3047.361699
9768.50442,67,3048.93021
10575.194716,82,3050.734488
10930.61736,87,3052.595503
10527.80339,83,3054.386086
9622.378294,68,3055.75954
10323.994903,79,3057.335721
11217.590617,94,3059.031031
10547.471332,83,3060.558894
10470.618694,80,3062.058581
9652.233384,68,3063.353358
10364.35472,79,3064.843271
10973.871612,88,3066.534986
9556.306149,66,3067.914396
11010.24458,88,3069.487167
10319.360936,76,3070.898203
10884.38873,87,3072.565222
10205.861008,75,3073.991153
10251.363438,78,3075.550254
10297.660184,76,3077.023669
9759.840873,70,3078.309635
9678.683008,71,3079.659123
11214.902132,104,3081.566152
10294.708567,78,3083.091798
3608.003614,252,3087.548282
9701.461154,67,3088.870924
9682.143181,69,3090.182544
4679.970668,252,3094.3969
10222.384789,74,3095.788543
10527.435434,80,3097.300033
10300.504348,77,3098.697848
10591.027613,86,3100.304611
10248.444937,77,3101.758261
10342.758721,78,3103.247965
9663.477825,69,3104.580443
10796.248309,85,3106.164294
10188.450968,76,3107.545748
10406.410602,78,3109.117485
9698.745306,70,3110.486236
10173.011735,76,3112.019822
10811.806578,87,3113.66938
10472.35271,81,3115.171375
9841.30963,68,3116.467941
5118.841128,252,3120.709117
10430.054569,79,3122.304857
9770.475271,71,3123.633151
9563.162538,67,3124.900873
11213.476628,95,3126.584454
10723.693004,85,3128.174317
11101.97196,90,3129.965129
9683.533172,69,3131.308033
9785.849618,72,3132.631656
10323.860775,78,3134.103628
10413.899338,80,3135.669301
11021.383035,89,3137.330396
10381.65869,79,3138.760704
10525.571475,81,3140.365953
11500.762717,229,3144.173089
10969.706175,88,3145.808145
10999.153534,93,3147.526554
11339.117828,96,3149.319266
10747.071263,84,3150.937208
10505.863123,80,3152.429338
10976.137817,87,3154.083576
11016.480271,88,3155.703865
9693.686224,70,3156.999801
10466.028482,80,3158.484777
9774.146897,68,3159.761589
9761.430823,70,3161.099108
10958.080013,89,3162.769545
10629.635769,82,3164.266678
10584.094183,84,3165.869641
10890.196834,86,3167.541225
10589.538178,80,3169.031357
10425.919148,78,3170.645194
10596.668019,83,3172.169824
10994.557715,88,3173.745395
10102.241937,73,3175.073707
10388.629142,77,3176.502446
4858.146329,252,3180.823868
9589.299671,68,3182.113396
10251.985683,78,3183.5684
9745.330182,71,3184.925049
11107.301388,91,3186.651622
10875.8265,85,3188.327782
10540.272008,80,3189.885358
11772.298999,187,3193.282247
9897.94873,74,3194.661604
11038.416809,88,3196.353126
9614.07195,69,3197.695494
10678.465302,81,3199.178541
10386.374377,80,3200.644106
9618.450819,68,3201.959457
10454.712184,79,3203.453327
10266.800442,76,3204.961525
11233.368796,94,3206.656559
10764.968125,86,3208.248534
10777.927829,85,3209.822675
10524.395355,84,3211.37476
10280.659163,76,3212.963001
9636.816816,68,3214.350353
10928.803777,88,3215.970793
10375.962337,81,3217.399224
10389.903253,78,3218.882807
10462.323348,82,3220.40911
10149.186706,76,3221.840809
10301.588465,77,3223.327523
10513.136631,82,3224.919636
10585.455313,81,3226.478226
10117.073003,75,3227.869162
11100.422267,92,3229.519089
10826.527553,87,3231.253945
10662.282574,83,3232.79258
10469.373529,82,3234.370655
10464.87371,83,3235.924998
9872.430999,72,3237.243956
3601.643926,252,3241.564772
11075.604099,89,3243.344977
10406.633449,81,3244.83937
10664.142374,82,3246.421638
10284.900997,79,3247.889026
9828.953865,73,3249.249162
10705.976994,84,3250.798316
10383.310684,79,3252.385886
10579.88107,82,3254.03391
9779.45356,71,3255.400331
11025.297487,90,3257.005427
10322.863747,79,3258.494953
10650.127278,85,3260.0738
10374.363452,79,3261.596807
10636.405929,81,3263.15763
9586.694738,68,3264.411815
9817.173719,72,3265.783282
10495.08877,84,3267.349036
11887.205238,154,3270.060005
10324.633716,79,3271.575881
10461.563117,80,3273.186939
10935.670539,87,3274.788394
10644.775609,84,3276.40945
10454.425834,79,3277.928921
9709.275786,70,3279.256495
9594.619339,66,3280.60381
10026.44792,72,3281.934304
10765.85252,85,3283.309501
10479.427067,83,3284.651024
11938.475995,144,3286.732481
10416.541685,77,3287.928535
11030.229982,88,3289.335244
9899.914308,74,3290.498629
10483.88813,80,3291.881588
9813.995254,72,3293.013283
10462.985711,79,3294.252228
10664.906959,87,3295.644223
9761.753357,72,3296.854893
10411.188368,78,3298.06971
10584.199215,82,3299.29906
10916.189584,86,3300.609735
10690.518389,82,3301.862295
10264.69353,78,3303.076467
10126.997649,75,3304.296378
2400.529693,39,3305.014607
10705.597279,84,3306.431156
10221.940443,76,3307.667445
10559.058499,80,3308.908247
10399.091548,79,3310.132481
9782.19134,70,3311.236182
10514.90267,79,3312.527139
10183.619531,76,3313.713846
10885.629379,85,3315.022228
10550.033045,81,3316.254376
10176.726401,75,3317.412368
9738.449314,71,3318.500759
11519.499945,116,3320.377518
10591.989597,83,3321.657353
9569.585804,67,3322.699499
10393.202507,77,3323.882392
10588.603529,83,3325.159387
10264.117334,76,3326.328025
10533.878065,79,3327.594119
10574.500223,83,3328.840034
10583.105691,81,3330.067765
10671.162622,83,3331.345283
10086.285496,74,3332.474928
9699.92125,67,3333.504227
9699.85704,68,3334.550089
10406.752707,80,3335.994435
10127.644634,74,3337.147957
9650.244851,67,3338.186217
10655.558037,82,3339.433051
10397.833356,78,3340.663533
10419.434268,79,3341.89647
9787.367814,72,3343.004319
10592.699175,81,3344.296336
9816.293828,70,3345.389725
10296.710774,77,3346.57909
9767.54851,69,3347.638783
10430.617255,79,3348.841027
9646.151724,68,3349.924142
-14886.476003,150,3352.233186
9832.660034,72,3353.358066
10706.619228,83,3354.634868
10061.879261,75,3355.792919
11099.642956,90,3357.144744
10767.652261,86,3358.454408
9739.076398,71,3359.609004
11641.769077,122,3361.391384
10254.33634,77,3362.551754
10306.543006,78,3363.775178
10355.565149,80,3364.957795
10986.763551,92,3366.515386
5061.382566,103,3368.042217
10485.216887,80,3369.254574
11068.072609,90,3370.642555
10477.069832,79,3371.861479
10514.41366,84,3373.169485
10834.729895,86,3374.533875
10710.96482,85,3375.808985
10295.435171,77,3376.968978
10967.451648,87,3378.308688
10439.337212,79,3379.50942
11031.091442,90,3380.849015
10145.233532,74,3382.069815
9659.868203,69,3383.283058
9973.184228,74,3384.41034
9693.717625,68,3385.467386
10413.420427,80,3386.683448
10597.278405,82,3387.924693
10434.332512,79,3389.131818
10516.770199,79,3390.453458
10738.438511,91,3391.839337
10051.046137,73,3393.012089
10344.748243,78,3394.264599
10407.845435,79,3395.485312
10839.611635,87,3396.809216
10027.050072,73,3398.125171
9867.585646,73,3399.241234
10500.472638,80,3400.474171
10319.979144,78,3401.69468
10470.410048,80,3402.937518
10772.705344,87,3404.220263
9703.147555,70,3405.336047
10391.169269,78,3406.517509
1292.670351,29,3407.058782
10834.363878,86,3408.347966
10964.545528,87,3409.64377
10365.081852,81,3410.875004
10176.600529,76,3412.045496
10929.438965,87,3413.577009
9950.196922,72,3414.670362
9785.858165,72,3415.753882
10309.421306,77,3416.921095
10836.965216,89,3418.253704
10727.637374,83,3419.512678
10402.481827,80,3420.739736
10548.848559,82,3422.066341
10400.239659,81,3423.308203
10212.651758,77,3424.519407
9810.350948,70,3425.58848
10802.928744,84,3426.854407
10051.330175,76,3428.012839
10516.489333,80,3429.423707
10245.799277,78,3430.590171
10315.59199,78,3431.771196
11715.996228,133,3433.725903
10574.127528,83,3435.009477
10758.950754,84,3436.365709
10419.176293,81,3437.593975
9771.15364,69,3438.666345
10833.810387,209,3441.58648
10218.165799,76,3442.774171
11539.131837,171,3445.265179
10647.937854,84,3446.589197
9732.275588,67,3447.801491
5637.631771,141,3449.818073
10211.96148,76,3450.983706
