#{"t_start": 1759989430.8115149, "env_id": "None"}
r,l,t
7778.890722,127,1906.896027
609.2638,88,1908.6142
8827.149433,95,1910.443663
10022.002827,89,1912.075403
9575.102937,85,1913.751848
8020.639065,172,1917.05589
10215.327231,92,1918.825963
9223.117902,93,1920.749853
9051.978042,85,1922.537581
2716.691359,85,1924.325072
9322.079385,98,1926.27583
10534.379569,94,1928.061716
10170.362814,91,1929.85062
-409.525909,65,1931.191206
9158.17047,96,1933.010729
9652.84217,92,1934.83661
8367.057973,93,1936.57174
9915.376043,96,1938.518393
9070.176173,92,1940.260139
8188.117023,91,1942.018449
9545.133721,94,1943.889144
9767.118151,87,1945.510813
9506.06839,91,1947.224266
10135.385871,87,1948.91969
9489.581434,94,1950.772284
3666.972456,73,1952.210301
9289.187863,106,1954.461638
2627.906526,109,1956.523391
9475.747589,96,1958.261696
9322.360315,95,1960.296763
9108.660285,85,1961.857277
9128.74682,89,1963.586722
1496.984624,172,1966.862151
10359.451934,98,1968.978383
10259.114554,93,1971.135068
485.17098,23,1972.415631
9335.158982,100,1975.290936
8721.29356,90,1977.468985
10565.864437,92,1979.70454
10314.085758,88,1981.963722
8455.868387,78,1984.275707
10276.011755,88,1986.991407
9955.937467,95,1989.368561
9515.926088,94,1991.372098
9176.728354,93,1993.40211
10013.971902,94,1995.405383
8741.070851,102,1997.611955
9165.792659,88,1999.637528
9748.658936,126,2002.294067
9801.664634,93,2004.464733
9161.413461,95,2006.635162
10132.929031,89,2008.647628
9061.47485,89,2010.684223
9844.33736,84,2012.748152
7212.821973,203,2017.519009
10286.201655,88,2019.587308
10270.949549,88,2022.280525
5204.139493,179,2025.88852
8535.247928,203,2030.096977
9639.266327,94,2032.126554
9740.013578,95,2034.236761
9648.579961,93,2036.501865
8377.159757,85,2038.356894
6850.681869,229,2043.069305
8774.476927,98,2045.481947
9454.317966,92,2047.668851
10717.844465,93,2049.918469
8993.23686,113,2052.304253
9468.539288,94,2054.3614
1523.556719,35,2055.377054
7219.234401,85,2057.265846
3012.837854,97,2059.354341
9016.859872,97,2061.447448
10217.505223,93,2063.541489
9316.26985,95,2065.72831
9512.415773,97,2068.004722
10008.394597,101,2070.16682
9725.322417,93,2072.336598
2831.564751,94,2074.396288
10252.603329,98,2076.991117
351.352351,19,2077.638504
6258.59827,192,2081.88484
3232.2751,73,2083.527274
10340.047828,95,2085.61198
-108.264068,19,2086.249141
9510.538686,72,2087.91244
10308.480186,91,2090.029935
8900.748028,68,2092.19681
7381.768181,209,2097.809936
9848.009448,90,2100.417307
10241.991023,100,2103.898458
10180.883729,92,2107.006887
3268.866036,107,2110.152104
10138.925105,92,2112.898247
10451.634946,93,2115.289729
9189.849221,95,2117.409341
8599.782607,71,2119.175081
9107.689783,84,2121.128969
9896.244483,93,2123.32993
8793.875761,96,2125.851569
9554.102842,104,2129.144525
10216.421392,91,2131.596759
9885.782178,91,2133.882779
7978.144946,129,2137.023123
8782.142408,126,2140.329616
9339.262568,98,2142.638235
10486.190682,91,2144.816812
9624.383794,97,2147.167886
9562.219405,108,2149.599563
2617.603472,130,2152.514134
8687.386222,93,2154.639166
9660.118803,90,2156.694748
9761.521851,102,2159.644926
9167.282892,86,2162.117874
10063.069416,94,2164.684249
9905.714316,101,2167.320031
9587.126713,100,2169.930688
1228.968011,99,2172.250236
8788.296194,102,2174.615023
9668.619368,89,2176.711867
8774.986251,94,2178.916705
8970.078041,88,2181.187382
2937.924777,83,2183.105045
8275.97802,192,2187.182547
9545.798495,96,2189.943567
6535.688145,132,2193.288611
9944.195517,104,2196.303988
9116.399766,72,2198.895954
9077.060164,91,2201.308149
10383.019017,93,2203.406698
806.573029,252,2209.166232
10031.491622,95,2211.530721
9469.481815,99,2214.085818
10030.266924,92,2216.677808
9355.741113,98,2219.26255
9930.008242,93,2221.755596
9132.360624,96,2224.005591
9001.963369,131,2226.935798
7454.359781,133,2230.125137
9954.016696,100,2232.983438
10183.064108,102,2235.966715
9207.033104,93,2238.66577
9790.80231,98,2241.327547
9576.663884,107,2244.423936
8899.574248,98,2246.992018
9855.488871,93,2249.228532
9579.106625,101,2252.695325
9168.677214,95,2255.796357
9785.997752,86,2258.101491
9563.771215,99,2261.06493
9618.225264,98,2263.799271
9701.581351,95,2266.151162
8584.892055,123,2268.851504
281.181496,93,2271.136095
8966.500139,96,2273.40214
9418.4467,94,2275.725741
8580.684698,93,2277.64962
10350.852025,92,2279.629613
9871.897819,99,2282.15254
8087.922367,94,2284.363949
9118.688123,98,2286.581574
10226.956782,83,2288.312227
9744.851099,95,2290.411263
10484.980919,97,2292.838779
298.354059,19,2293.604636
8300.698218,135,2296.511014
10329.508443,94,2298.539931
9356.779584,106,2300.795845
9399.970233,112,2303.412675
9691.367334,94,2305.631066
9851.899443,92,2307.760576
10130.423629,98,2309.894971
9570.365631,99,2312.104769
9527.299455,91,2314.084275
10194.36353,100,2316.190023
10593.322144,99,2318.550539
9809.270512,93,2320.534787
9931.403167,94,2323.033656
9912.755836,97,2325.546332
10425.076281,97,2327.728525
10565.557588,99,2330.309423
10187.199538,95,2332.648003
10149.909074,93,2335.07846
9788.609901,95,2337.896899
10184.415596,96,2340.77676
8362.994305,102,2343.888771
61.349961,18,2344.957668
-2405.769427,252,2352.882053
9935.726981,103,2355.534002
892.080294,37,2356.612537
9559.221081,98,2359.016463
8785.585685,97,2361.542906
9993.190208,91,2363.810771
10247.279945,97,2366.168195
10173.717608,102,2368.677692
114.50684,21,2369.413139
-841.18167,205,2374.306884
8649.535043,90,2376.608402
10361.734774,168,2380.618397
10416.863113,93,2383.23732
9842.906336,105,2385.910153
9784.222473,101,2388.463951
9798.005474,105,2391.101002
9708.403412,102,2393.699223
10493.625166,100,2396.181892
-4542.233653,252,2402.148468
10248.074203,92,2404.561428
10332.225676,99,2407.016294
9622.425331,97,2409.673379
10222.498332,92,2412.166213
9211.914062,93,2414.605999
10498.227594,91,2417.019449
10176.80492,143,2420.670144
9209.552862,97,2423.204705
10095.766285,104,2425.788882
9947.924475,108,2428.405904
9984.573152,90,2430.712717
10290.013634,94,2433.0736
10580.493281,90,2435.434119
-2788.034525,252,2441.770154
9845.15569,93,2444.610671
10385.028387,100,2447.175126
9616.609501,91,2449.609334
10458.683181,92,2452.072993
-249.76751,123,2455.682574
10163.330371,102,2458.453193
-597.26403,171,2463.547129
9964.799989,105,2466.385982
10480.446945,95,2469.139116
9829.812497,91,2471.360749
792.116258,88,2473.603519
9393.430568,90,2476.121097
10721.006119,95,2478.434364
10350.888917,95,2480.841175
9397.453867,93,2483.186217
10206.319596,105,2485.724147
10091.753632,96,2488.622203
9423.930306,150,2492.290411
10630.194389,91,2494.594925
9798.824056,94,2496.914492
10106.165229,92,2499.208842
10019.664744,104,2501.788207
9469.102392,89,2504.014136
10578.273407,90,2506.363329
9824.018542,86,2508.478011
10098.21534,92,2510.799506
9424.400784,90,2513.046192
9607.124605,91,2515.361088
10462.206975,98,2517.887554
9404.821025,92,2520.344741
4118.957864,71,2522.230224
10152.594405,92,2524.544252
339.197087,20,2525.230056
10112.616291,89,2527.582789
10325.961381,95,2529.951492
9448.589436,90,2532.183663
10285.685231,90,2534.42744
9943.115391,90,2536.657528
10476.558782,92,2538.958333
204.300361,23,2539.68304
9647.839689,88,2541.950536
9682.276667,87,2544.261198
9948.352914,88,2546.541919
9475.916748,91,2548.808716
451.112304,20,2549.556764
9971.653175,92,2551.780843
9835.810443,91,2554.124878
10089.035614,91,2556.386228
9159.106822,92,2558.691746
10078.29455,93,2561.013794
10496.134071,91,2563.253955
10030.592611,89,2565.624422
9950.807263,87,2567.922899
10031.295439,88,2570.189002
10594.824064,92,2572.454744
9090.841807,85,2574.603649
10627.348424,91,2576.870648
9949.682042,93,2579.259013
10414.470432,90,2581.516096
10473.017039,88,2583.704893
153.783473,23,2584.517789
9529.993386,104,2587.045959
10680.759987,93,2589.33943
9862.599642,90,2591.605741
10456.398374,88,2593.73526
5405.322619,199,2598.350112
10038.818534,95,2600.688311
10023.83896,89,2602.8938
9955.523179,85,2605.048125
8910.671899,89,2607.28578
10629.95475,93,2609.623692
9755.909967,96,2611.979919
10469.3968,91,2614.242048
10486.768231,88,2616.503911
10142.218975,95,2618.875346
9953.036553,94,2621.18191
10094.090409,92,2623.652669
9984.155841,93,2625.960222
10224.770351,92,2628.393541
10491.447291,89,2630.674228
9949.94178,91,2632.891407
10441.441743,95,2635.123911
2527.060742,74,2636.996279
10496.33126,93,2639.433412
10013.579581,91,2642.019492
9888.625623,91,2644.446732
9886.10917,90,2646.814641
10662.766882,91,2649.159109
10352.231066,89,2651.098016
10010.022543,90,2653.170976
10508.071501,89,2655.138665
10292.440281,94,2657.184599
10258.070159,105,2659.425077
10490.661512,92,2661.433028
9915.298649,167,2664.986821
10079.137648,94,2667.017214
10023.906499,87,2668.910287
10272.822838,90,2670.886475
10342.563296,92,2673.007268
10360.160386,96,2675.43456
10394.70235,93,2677.705836
10386.735293,90,2680.080541
10475.710414,91,2682.144597
10419.138137,92,2684.430283
9613.751934,90,2686.603914
10100.401603,93,2688.917769
10373.678294,114,2691.599735
2783.571036,63,2693.196349
8782.605654,187,2697.284046
10501.754228,94,2699.596983
10553.506765,92,2701.705429
10223.354696,92,2703.887584
10567.180441,94,2706.10552
9240.010886,92,2708.291622
10684.941052,94,2710.797789
10307.836278,93,2713.056671
9797.873239,88,2715.211633
10814.0868,96,2717.542741
9657.109628,93,2719.844604
10545.522085,93,2722.117657
10027.78163,91,2724.421453
9957.099255,91,2726.66479
10190.218681,88,2728.777704
10306.438341,96,2731.118459
10389.631647,91,2733.385083
10488.975086,91,2735.708017
10354.096076,93,2737.974811
10191.638477,90,2740.258875
10265.361064,93,2742.562592
10245.79748,90,2744.628321
10756.47519,110,2747.01814
10228.028678,90,2749.062652
10721.778358,95,2751.134066
9631.399885,90,2753.094116
10416.626301,91,2755.136724
10355.957538,96,2757.188951
9960.700786,115,2759.735163
10708.156848,93,2761.649465
10150.812029,93,2763.854436
10213.840968,91,2765.791184
9703.095585,88,2767.729069
9761.561783,92,2769.672091
10517.322927,93,2771.72223
10515.235343,96,2773.734153
3446.883724,69,2775.324219
10654.312208,94,2777.35
9945.658441,93,2779.289055
10223.172465,109,2781.653275
9341.831304,93,2783.659724
10560.983869,93,2785.835682
11040.243201,114,2788.199212
10288.849016,86,2790.078657
9490.852121,208,2794.40418
10498.288323,95,2796.409236
9857.99518,90,2798.329445
10646.03967,101,2800.523904
9861.14377,92,2802.65071
10087.168068,91,2804.639755
10088.874356,89,2806.475717
10192.837039,108,2808.857785
10464.733972,91,2810.868773
9411.252027,93,2812.820247
10385.307172,93,2815.102686
10715.742929,92,2817.051173
10608.631648,90,2818.980429
10249.910726,94,2820.984365
10229.488896,93,2822.900727
9584.28238,87,2824.81079
10162.323982,92,2826.70729
3844.310054,73,2828.357686
10402.994631,93,2830.337559
10277.542687,93,2832.305009
9968.39098,108,2834.680042
10987.220495,106,2837.112283
10520.831956,95,2839.129513
9994.081804,92,2841.138357
10435.37608,92,2843.198885
10310.221405,92,2845.212436
10181.07289,92,2847.262865
8750.822841,94,2849.356558
10058.129825,93,2851.367753
9682.689649,105,2853.607694
10596.300095,90,2855.609798
10598.28674,93,2857.669724
10111.231366,93,2859.631312
10410.180195,90,2861.533961
10754.269955,96,2863.813997
10437.723084,95,2865.892263
10335.763223,96,2867.938535
10353.766814,92,2869.841929
10362.665175,92,2871.838055
10773.14333,95,2873.788826
10115.404055,92,2875.781643
10501.355205,102,2877.836576
9581.66496,95,2879.865117
10639.370642,93,2881.857116
10625.633493,91,2883.832477
10142.064803,93,2885.76504
10003.412277,92,2887.867921
10785.991573,91,2889.943752
10564.427991,89,2891.860066
10851.185419,109,2894.114705
213.185706,22,2894.755904
10104.873848,94,2896.715871
10194.48724,93,2898.760193
9626.515038,92,2900.793049
10083.203881,93,2902.810991
10294.945785,89,2904.70611
10145.279759,92,2906.722938
10505.151801,94,2908.67618
450.507793,23,2909.336777
10358.651246,96,2911.571061
10605.019294,93,2913.51413
10410.077057,94,2915.539918
1282.729716,252,2920.696661
10712.853203,93,2922.762592
10228.063111,95,2924.830899
10276.529151,96,2926.893959
10682.695843,106,2929.13564
10287.059237,89,2931.138042
9692.247706,101,2933.430103
9621.579736,92,2935.467822
9886.699414,87,2937.364149
10710.628416,123,2940.078109
10186.707192,90,2941.99474
10142.184624,93,2944.056006
10638.283091,92,2946.041733
10657.831605,97,2948.197591
10090.077905,98,2950.262206
10179.420088,92,2952.25556
10795.879776,93,2954.319036
10447.007364,89,2956.278844
10001.307156,107,2958.544699
9932.654105,105,2960.804365
10504.357318,92,2962.780555
10606.318096,92,2964.805238
10056.068291,94,2967.065789
8395.654508,249,2972.191764
10331.301026,89,2974.146799
10229.161907,89,2976.191862
10093.4415,109,2978.480242
10619.979738,89,2980.38962
10419.661331,97,2982.404317
10785.41037,110,2984.680519
10084.589176,90,2986.639365
10595.364058,92,2988.543742
10033.265583,91,2990.447767
10933.083523,91,2992.435497
10571.095188,90,2994.581468
10797.012792,107,2996.837401
10566.188046,91,2998.826845
10213.69715,92,3000.795999
9877.482583,92,3002.756857
10364.479654,90,3004.671208
10545.432602,95,3006.671901
10147.752097,86,3008.594932
10729.92818,96,3010.612687
10231.230516,108,3012.892516
9889.428422,88,3014.830995
10210.500848,92,3016.791543
10369.713987,91,3018.923812
10999.436275,94,3020.981595
10247.996317,92,3022.962632
9864.444882,94,3024.945356
10381.092678,92,3026.904504
10769.413383,92,3028.919899
9962.48495,90,3030.959502
10585.703528,90,3032.910315
9644.939577,90,3034.875079
10077.731419,91,3036.856911
10883.0935,90,3038.791201
9768.790934,92,3040.814759
10797.021991,102,3042.987919
10624.40457,93,3045.138205
10579.496586,91,3047.191739
10164.799145,91,3049.200217
9692.38107,117,3051.71419
10770.862994,91,3053.791789
10649.493228,90,3055.75593
10683.569266,92,3057.723605
10585.080604,90,3059.745634
10908.108807,107,3061.995813
10460.493466,94,3064.182291
10924.226824,91,3066.124082
9632.2836,94,3068.147621
10569.729588,91,3070.218154
10534.534166,90,3072.213879
10704.557186,90,3074.205908
10591.11954,108,3076.506069
9732.833007,92,3078.431073
10352.201549,95,3080.482898
10824.480582,96,3082.526152
10578.168752,91,3084.56098
10290.303247,93,3086.5407
10785.286173,108,3088.803356
10664.51141,92,3090.722893
10039.426398,91,3092.618724
10312.871713,89,3094.592968
10789.389201,93,3096.822301
10222.347756,92,3098.763328
9792.209862,90,3100.713059
10605.507786,90,3102.654268
10752.020546,91,3104.620587
9753.902298,90,3106.682493
9621.373226,91,3108.556746
10699.174864,90,3110.463129
10577.411089,92,3112.483134
10418.07643,91,3114.460087
10937.179677,93,3116.455317
10543.434527,90,3118.487732
10000.233003,87,3120.518914
10679.04791,90,3122.48177
10620.243971,93,3124.427524
10550.083684,92,3126.330477
10874.532994,92,3128.38005
10905.137634,108,3130.550821
10371.867946,91,3132.402938
9699.381608,96,3134.313193
10630.01641,88,3136.188097
10760.184865,89,3138.071919
10316.611989,93,3140.178882
10067.284603,89,3141.960744
10470.377775,95,3143.997159
10537.613023,93,3146.174871
10166.163547,90,3148.153892
10312.370429,92,3150.215275
10938.144086,92,3152.105567
10795.899983,108,3154.327989
10566.279749,90,3156.262566
10130.17936,91,3158.192637
10796.144,108,3160.568404
10553.865495,88,3162.493563
10311.806655,89,3164.415037
10712.197122,90,3166.416111
10269.621111,90,3168.3661
10518.05806,87,3170.334453
10105.753484,111,3172.792107
10333.276017,93,3174.789599
10568.673703,88,3176.712455
10573.585949,106,3178.969279
10323.465034,91,3180.954257
10371.840147,87,3182.938943
10494.978988,92,3184.938478
10325.000207,88,3186.906419
10603.145837,92,3188.931756
10477.439823,93,3190.942122
10847.779567,112,3193.359907
10572.284393,89,3195.322095
9904.279028,90,3197.432201
11160.434523,113,3199.87465
10762.251476,92,3201.886557
10263.099643,91,3203.950417
-140.159349,15,3204.453824
10362.946662,87,3206.321349
9432.692451,93,3208.317693
10555.361888,93,3210.257962
10778.334315,108,3212.573792
10273.457557,94,3214.555589
9828.311532,111,3216.963712
10672.490629,90,3218.850928
10575.468283,91,3220.897505
10993.174893,108,3223.102003
10492.175716,89,3224.968762
10252.808197,87,3226.817111
10548.239007,89,3228.665604
10829.931307,93,3230.544199
10313.6238,90,3232.464665
10217.467548,90,3234.335939
10740.030922,92,3236.364457
8856.763136,90,3238.350145
10691.844298,91,3240.270762
10422.636044,91,3242.185407
10787.792815,94,3244.127514
10188.419656,91,3246.112107
10489.434928,88,3248.06935
10475.026328,110,3250.357357
10261.513122,87,3252.240115
10364.187715,88,3254.246047
10032.380207,89,3256.222941
10408.038901,89,3258.261839
10667.052968,91,3260.247407
9746.089628,89,3262.149518
10599.063733,89,3264.065181
10144.89446,87,3265.914274
10312.050731,92,3267.897155
10309.93704,92,3270.062568
10492.057883,90,3271.996382
10596.585359,91,3273.967113
10478.419324,89,3275.864468
1166.193628,45,3276.962662
10452.498587,91,3278.904522
10345.753576,89,3280.837361
10622.579533,91,3282.757544
10212.342017,90,3284.652599
10813.306823,108,3286.882547
10483.751766,88,3288.786784
10392.956236,91,3290.806754
9691.374819,88,3292.741435
10558.669189,90,3294.822085
10131.055737,90,3296.727618
10455.381535,93,3298.746549
10517.962326,89,3300.653711
10242.246707,90,3302.698555
10169.408386,92,3304.691917
1957.556063,211,3309.018333
10582.526467,90,3311.005521
10921.675871,92,3313.115622
10699.759537,92,3315.063578
10604.436468,91,3316.994293
10574.774535,90,3318.928737
10185.465731,90,3320.948185
10258.429685,87,3322.861231
9999.565485,90,3324.74469
10639.979518,90,3326.680845
10663.470031,93,3328.6835
10467.716201,90,3330.589061
10578.243227,91,3332.554869
9790.306803,86,3334.504753
10733.137534,93,3336.507401
10275.118478,89,3338.454024
10979.383702,110,3340.825623
11188.247444,107,3343.091052
10919.258995,92,3345.167878
10809.69546,93,3347.295376
10371.532002,111,3349.646634
10259.642523,91,3351.593012
10406.311633,90,3353.502925
10519.229806,91,3355.55499
10152.821273,92,3357.478011
10505.985456,93,3359.388498
10454.121471,88,3361.244608
10049.68268,89,3363.189524
11006.797055,92,3365.168203
10245.409914,92,3367.210883
10187.641554,89,3369.370197
10605.387043,92,3371.423587
10437.294046,90,3373.302868
10485.314666,103,3375.426628
10095.44908,96,3377.571611
10603.749605,92,3379.546853
10921.81448,146,3382.567734
10899.288823,94,3384.608032
10582.295813,90,3386.720235
10611.511767,89,3388.798339
10415.5628,93,3390.861459
10647.459519,90,3392.839133
10556.377995,93,3394.758477
10185.234451,88,3396.803551
9973.364608,92,3398.81935
10334.099937,89,3400.751899
10360.75525,91,3402.649284
10675.343125,92,3404.609514
10420.525214,90,3406.52502
9966.048147,93,3408.510294
10576.499201,90,3410.531573
10588.995537,87,3412.41622
10006.580281,90,3414.405928
10325.321719,94,3416.410189
10815.253868,91,3418.409307
10342.365033,94,3420.673568
10740.654512,93,3422.63719
10486.327446,90,3424.566236
10465.936716,91,3426.52776
10068.471773,88,3428.47076
10559.963001,90,3430.403021
11038.777987,95,3432.535024
10342.688276,91,3434.484319
10307.775131,91,3436.423815
10949.61147,93,3438.373137
10256.42646,90,3440.232056
10590.700309,91,3442.122274
10597.160715,89,3443.952563
9759.507012,90,3446.005561
10663.234614,92,3447.922619
10651.390623,91,3449.808912
10588.472892,118,3452.272774
